560	AFP_ENG_20070102.0360.LDC2009T13
561	AFP_ENG_20070102.0364.LDC2009T13
562	AFP_ENG_20070102.0366.LDC2009T13
563	AFP_ENG_20070102.0367.LDC2009T13
564	AFP_ENG_20070102.0369.LDC2009T13
565	AFP_ENG_20070102.0370.LDC2009T13
566	AFP_ENG_20070102.0371.LDC2009T13
567	AFP_ENG_20070102.0372.LDC2009T13
568	AFP_ENG_20070102.0373.LDC2009T13
569	AFP_ENG_20070102.0374.LDC2009T13
570	AFP_ENG_20070102.0375.LDC2009T13
571	AFP_ENG_20070102.0376.LDC2009T13
572	AFP_ENG_20070102.0377.LDC2009T13
573	AFP_ENG_20070102.0380.LDC2009T13
574	AFP_ENG_20070102.0381.LDC2009T13
575	AFP_ENG_20070102.0382.LDC2009T13
576	AFP_ENG_20070102.0383.LDC2009T13
577	AFP_ENG_20070102.0384.LDC2009T13
578	AFP_ENG_20070102.0385.LDC2009T13
579	AFP_ENG_20070102.0387.LDC2009T13
580	AFP_ENG_20070102.0388.LDC2009T13
581	AFP_ENG_20070102.0389.LDC2009T13
582	AFP_ENG_20070102.0390.LDC2009T13
583	AFP_ENG_20070102.0392.LDC2009T13
584	AFP_ENG_20070102.0394.LDC2009T13
585	AFP_ENG_20070102.0395.LDC2009T13
586	AFP_ENG_20070102.0396.LDC2009T13
587	AFP_ENG_20070102.0397.LDC2009T13
588	AFP_ENG_20070102.0399.LDC2009T13
589	AFP_ENG_20070102.0400.LDC2009T13
590	AFP_ENG_20070102.0402.LDC2009T13
591	AFP_ENG_20070102.0403.LDC2009T13
592	AFP_ENG_20070102.0404.LDC2009T13
593	AFP_ENG_20070102.0405.LDC2009T13
594	AFP_ENG_20070102.0406.LDC2009T13
595	AFP_ENG_20070102.0407.LDC2009T13
596	AFP_ENG_20070102.0408.LDC2009T13
597	AFP_ENG_20070102.0409.LDC2009T13
598	AFP_ENG_20070102.0410.LDC2009T13
599	AFP_ENG_20070102.0411.LDC2009T13
600	AFP_ENG_20070102.0412.LDC2009T13
601	AFP_ENG_20070102.0413.LDC2009T13
602	AFP_ENG_20070102.0414.LDC2009T13
603	AFP_ENG_20070102.0416.LDC2009T13
604	AFP_ENG_20070102.0417.LDC2009T13
605	AFP_ENG_20070102.0418.LDC2009T13
606	AFP_ENG_20070102.0419.LDC2009T13
607	AFP_ENG_20070102.0420.LDC2009T13
608	AFP_ENG_20070102.0421.LDC2009T13
609	AFP_ENG_20070102.0422.LDC2009T13
610	AFP_ENG_20070102.0423.LDC2009T13
611	AFP_ENG_20070102.0424.LDC2009T13
612	AFP_ENG_20070102.0425.LDC2009T13
613	AFP_ENG_20070102.0427.LDC2009T13
614	AFP_ENG_20070102.0428.LDC2009T13
615	AFP_ENG_20070102.0430.LDC2009T13
616	AFP_ENG_20070102.0431.LDC2009T13
617	AFP_ENG_20070102.0432.LDC2009T13
618	AFP_ENG_20070102.0433.LDC2009T13
619	AFP_ENG_20070102.0434.LDC2009T13
620	AFP_ENG_20070102.0435.LDC2009T13
621	AFP_ENG_20070102.0436.LDC2009T13
622	AFP_ENG_20070102.0437.LDC2009T13
623	AFP_ENG_20070102.0438.LDC2009T13
624	AFP_ENG_20070102.0439.LDC2009T13
625	AFP_ENG_20070102.0440.LDC2009T13
626	AFP_ENG_20070102.0442.LDC2009T13
627	AFP_ENG_20070102.0443.LDC2009T13
628	AFP_ENG_20070102.0444.LDC2009T13
629	AFP_ENG_20070102.0445.LDC2009T13
630	AFP_ENG_20070102.0446.LDC2009T13
631	AFP_ENG_20070102.0447.LDC2009T13
632	AFP_ENG_20070102.0448.LDC2009T13
633	AFP_ENG_20070102.0449.LDC2009T13
634	AFP_ENG_20070102.0450.LDC2009T13
635	AFP_ENG_20070102.0452.LDC2009T13
636	AFP_ENG_20070102.0453.LDC2009T13
637	AFP_ENG_20070102.0454.LDC2009T13
638	AFP_ENG_20070102.0455.LDC2009T13
639	AFP_ENG_20070102.0456.LDC2009T13
640	AFP_ENG_20070102.0457.LDC2009T13
641	AFP_ENG_20070102.0458.LDC2009T13
642	AFP_ENG_20070102.0459.LDC2009T13
643	AFP_ENG_20070102.0461.LDC2009T13
644	AFP_ENG_20070102.0462.LDC2009T13
645	AFP_ENG_20070102.0463.LDC2009T13
646	AFP_ENG_20070102.0464.LDC2009T13
647	AFP_ENG_20070102.0465.LDC2009T13
648	AFP_ENG_20070103.0001.LDC2009T13
649	AFP_ENG_20070103.0002.LDC2009T13
650	AFP_ENG_20070103.0003.LDC2009T13
651	AFP_ENG_20070103.0004.LDC2009T13
652	AFP_ENG_20070103.0005.LDC2009T13
653	AFP_ENG_20070103.0007.LDC2009T13
654	AFP_ENG_20070103.0009.LDC2009T13
655	AFP_ENG_20070103.0010.LDC2009T13
656	AFP_ENG_20070103.0011.LDC2009T13
657	AFP_ENG_20070103.0013.LDC2009T13
658	AFP_ENG_20070103.0014.LDC2009T13
659	AFP_ENG_20070103.0015.LDC2009T13
660	AFP_ENG_20070103.0018.LDC2009T13
661	AFP_ENG_20070103.0019.LDC2009T13
662	AFP_ENG_20070103.0020.LDC2009T13
663	AFP_ENG_20070103.0022.LDC2009T13
664	AFP_ENG_20070103.0023.LDC2009T13
665	AFP_ENG_20070103.0024.LDC2009T13
666	AFP_ENG_20070103.0025.LDC2009T13
667	AFP_ENG_20070103.0026.LDC2009T13
668	AFP_ENG_20070103.0027.LDC2009T13
669	AFP_ENG_20070103.0028.LDC2009T13
670	AFP_ENG_20070103.0029.LDC2009T13
671	AFP_ENG_20070103.0030.LDC2009T13
672	AFP_ENG_20070103.0031.LDC2009T13
673	AFP_ENG_20070103.0033.LDC2009T13
674	AFP_ENG_20070103.0034.LDC2009T13
675	AFP_ENG_20070103.0035.LDC2009T13
676	AFP_ENG_20070103.0036.LDC2009T13
677	AFP_ENG_20070103.0037.LDC2009T13
678	AFP_ENG_20070103.0038.LDC2009T13
679	AFP_ENG_20070103.0039.LDC2009T13
680	AFP_ENG_20070103.0040.LDC2009T13
681	AFP_ENG_20070103.0042.LDC2009T13
682	AFP_ENG_20070103.0043.LDC2009T13
683	AFP_ENG_20070103.0044.LDC2009T13
684	AFP_ENG_20070103.0045.LDC2009T13
685	AFP_ENG_20070103.0048.LDC2009T13
686	AFP_ENG_20070103.0049.LDC2009T13
687	AFP_ENG_20070103.0050.LDC2009T13
688	AFP_ENG_20070103.0051.LDC2009T13
689	AFP_ENG_20070103.0052.LDC2009T13
690	AFP_ENG_20070103.0053.LDC2009T13
691	AFP_ENG_20070103.0056.LDC2009T13
692	AFP_ENG_20070103.0057.LDC2009T13
693	AFP_ENG_20070103.0058.LDC2009T13
694	AFP_ENG_20070103.0059.LDC2009T13
695	AFP_ENG_20070103.0060.LDC2009T13
696	AFP_ENG_20070103.0061.LDC2009T13
697	AFP_ENG_20070103.0063.LDC2009T13
698	AFP_ENG_20070103.0064.LDC2009T13
699	AFP_ENG_20070103.0066.LDC2009T13
700	AFP_ENG_20070103.0067.LDC2009T13
701	AFP_ENG_20070103.0068.LDC2009T13
702	AFP_ENG_20070103.0069.LDC2009T13
703	AFP_ENG_20070103.0070.LDC2009T13
704	AFP_ENG_20070103.0071.LDC2009T13
705	AFP_ENG_20070103.0072.LDC2009T13
706	AFP_ENG_20070103.0073.LDC2009T13
707	AFP_ENG_20070103.0074.LDC2009T13
708	AFP_ENG_20070103.0075.LDC2009T13
709	AFP_ENG_20070103.0076.LDC2009T13
710	AFP_ENG_20070103.0077.LDC2009T13
711	AFP_ENG_20070103.0078.LDC2009T13
712	AFP_ENG_20070103.0080.LDC2009T13
713	AFP_ENG_20070103.0081.LDC2009T13
714	AFP_ENG_20070103.0082.LDC2009T13
715	AFP_ENG_20070103.0083.LDC2009T13
716	AFP_ENG_20070103.0084.LDC2009T13
717	AFP_ENG_20070103.0085.LDC2009T13
718	AFP_ENG_20070103.0087.LDC2009T13
719	AFP_ENG_20070103.0088.LDC2009T13
720	AFP_ENG_20070103.0089.LDC2009T13
721	AFP_ENG_20070103.0090.LDC2009T13
722	AFP_ENG_20070103.0091.LDC2009T13
723	AFP_ENG_20070103.0092.LDC2009T13
724	AFP_ENG_20070103.0094.LDC2009T13
725	AFP_ENG_20070103.0096.LDC2009T13
726	AFP_ENG_20070103.0097.LDC2009T13
727	AFP_ENG_20070103.0098.LDC2009T13
728	AFP_ENG_20070103.0099.LDC2009T13
729	AFP_ENG_20070103.0100.LDC2009T13
730	AFP_ENG_20070103.0101.LDC2009T13
731	AFP_ENG_20070103.0102.LDC2009T13
732	AFP_ENG_20070103.0103.LDC2009T13
733	AFP_ENG_20070103.0104.LDC2009T13
734	AFP_ENG_20070103.0105.LDC2009T13
735	AFP_ENG_20070103.0106.LDC2009T13
736	AFP_ENG_20070103.0107.LDC2009T13
737	AFP_ENG_20070103.0108.LDC2009T13
738	AFP_ENG_20070103.0109.LDC2009T13
739	AFP_ENG_20070103.0110.LDC2009T13
740	AFP_ENG_20070103.0112.LDC2009T13
741	AFP_ENG_20070103.0113.LDC2009T13
742	AFP_ENG_20070103.0114.LDC2009T13
743	AFP_ENG_20070103.0115.LDC2009T13
744	AFP_ENG_20070103.0117.LDC2009T13
745	AFP_ENG_20070103.0118.LDC2009T13
746	AFP_ENG_20070103.0119.LDC2009T13
747	AFP_ENG_20070103.0121.LDC2009T13
748	AFP_ENG_20070103.0122.LDC2009T13
749	AFP_ENG_20070103.0123.LDC2009T13
750	AFP_ENG_20070103.0124.LDC2009T13
751	AFP_ENG_20070103.0125.LDC2009T13
752	AFP_ENG_20070103.0127.LDC2009T13
753	AFP_ENG_20070103.0128.LDC2009T13
754	AFP_ENG_20070103.0129.LDC2009T13
755	AFP_ENG_20070103.0130.LDC2009T13
756	AFP_ENG_20070103.0132.LDC2009T13
757	AFP_ENG_20070103.0133.LDC2009T13
758	AFP_ENG_20070103.0134.LDC2009T13
759	AFP_ENG_20070103.0135.LDC2009T13
760	AFP_ENG_20070103.0136.LDC2009T13
761	AFP_ENG_20070103.0137.LDC2009T13
762	AFP_ENG_20070103.0138.LDC2009T13
763	AFP_ENG_20070103.0140.LDC2009T13
764	AFP_ENG_20070103.0141.LDC2009T13
765	AFP_ENG_20070103.0142.LDC2009T13
766	AFP_ENG_20070103.0143.LDC2009T13
767	AFP_ENG_20070103.0144.LDC2009T13
768	AFP_ENG_20070103.0146.LDC2009T13
769	AFP_ENG_20070103.0148.LDC2009T13
770	AFP_ENG_20070103.0149.LDC2009T13
771	AFP_ENG_20070103.0150.LDC2009T13
772	AFP_ENG_20070103.0152.LDC2009T13
773	AFP_ENG_20070103.0153.LDC2009T13
774	AFP_ENG_20070103.0154.LDC2009T13
775	AFP_ENG_20070103.0156.LDC2009T13
776	AFP_ENG_20070103.0157.LDC2009T13
777	AFP_ENG_20070103.0158.LDC2009T13
778	AFP_ENG_20070103.0159.LDC2009T13
779	AFP_ENG_20070103.0160.LDC2009T13
780	AFP_ENG_20070103.0161.LDC2009T13
781	AFP_ENG_20070103.0162.LDC2009T13
782	AFP_ENG_20070103.0165.LDC2009T13
783	AFP_ENG_20070103.0167.LDC2009T13
784	AFP_ENG_20070103.0170.LDC2009T13
785	AFP_ENG_20070103.0173.LDC2009T13
786	AFP_ENG_20070103.0174.LDC2009T13
787	AFP_ENG_20070103.0175.LDC2009T13
788	AFP_ENG_20070103.0177.LDC2009T13
789	AFP_ENG_20070103.0179.LDC2009T13
790	AFP_ENG_20070103.0180.LDC2009T13
791	AFP_ENG_20070103.0181.LDC2009T13
792	AFP_ENG_20070103.0182.LDC2009T13
793	AFP_ENG_20070103.0183.LDC2009T13
794	AFP_ENG_20070103.0184.LDC2009T13
795	AFP_ENG_20070103.0185.LDC2009T13
796	AFP_ENG_20070103.0186.LDC2009T13
797	AFP_ENG_20070103.0187.LDC2009T13
798	AFP_ENG_20070103.0188.LDC2009T13
799	AFP_ENG_20070103.0189.LDC2009T13
800	AFP_ENG_20070103.0190.LDC2009T13
801	AFP_ENG_20070103.0191.LDC2009T13
802	AFP_ENG_20070103.0192.LDC2009T13
803	AFP_ENG_20070103.0193.LDC2009T13
804	AFP_ENG_20070103.0194.LDC2009T13
805	AFP_ENG_20070103.0196.LDC2009T13
806	AFP_ENG_20070103.0197.LDC2009T13
807	AFP_ENG_20070103.0198.LDC2009T13
808	AFP_ENG_20070103.0199.LDC2009T13
809	AFP_ENG_20070103.0200.LDC2009T13
810	AFP_ENG_20070103.0201.LDC2009T13
811	AFP_ENG_20070103.0204.LDC2009T13
812	AFP_ENG_20070103.0205.LDC2009T13
813	AFP_ENG_20070103.0206.LDC2009T13
814	AFP_ENG_20070103.0207.LDC2009T13
815	AFP_ENG_20070103.0209.LDC2009T13
816	AFP_ENG_20070103.0210.LDC2009T13
817	AFP_ENG_20070103.0211.LDC2009T13
818	AFP_ENG_20070103.0212.LDC2009T13
819	AFP_ENG_20070103.0213.LDC2009T13
820	AFP_ENG_20070103.0214.LDC2009T13
821	AFP_ENG_20070103.0215.LDC2009T13
822	AFP_ENG_20070103.0216.LDC2009T13
823	AFP_ENG_20070103.0217.LDC2009T13
824	AFP_ENG_20070103.0218.LDC2009T13
825	AFP_ENG_20070103.0220.LDC2009T13
826	AFP_ENG_20070103.0221.LDC2009T13
827	AFP_ENG_20070103.0222.LDC2009T13
828	AFP_ENG_20070103.0223.LDC2009T13
829	AFP_ENG_20070103.0225.LDC2009T13
830	AFP_ENG_20070103.0226.LDC2009T13
831	AFP_ENG_20070103.0227.LDC2009T13
832	AFP_ENG_20070103.0228.LDC2009T13
833	AFP_ENG_20070103.0229.LDC2009T13
834	AFP_ENG_20070103.0230.LDC2009T13
835	AFP_ENG_20070103.0231.LDC2009T13
836	AFP_ENG_20070103.0232.LDC2009T13
837	AFP_ENG_20070103.0233.LDC2009T13
838	AFP_ENG_20070103.0234.LDC2009T13
839	AFP_ENG_20070103.0235.LDC2009T13
840	AFP_ENG_20070103.0236.LDC2009T13
841	AFP_ENG_20070103.0237.LDC2009T13
842	AFP_ENG_20070103.0238.LDC2009T13
843	AFP_ENG_20070103.0239.LDC2009T13
844	AFP_ENG_20070103.0240.LDC2009T13
845	AFP_ENG_20070103.0241.LDC2009T13
846	AFP_ENG_20070103.0242.LDC2009T13
847	AFP_ENG_20070103.0243.LDC2009T13
848	AFP_ENG_20070103.0244.LDC2009T13
849	AFP_ENG_20070103.0245.LDC2009T13
850	AFP_ENG_20070103.0246.LDC2009T13
851	AFP_ENG_20070103.0247.LDC2009T13
852	AFP_ENG_20070103.0248.LDC2009T13
853	AFP_ENG_20070103.0249.LDC2009T13
854	AFP_ENG_20070103.0250.LDC2009T13
855	AFP_ENG_20070103.0251.LDC2009T13
856	AFP_ENG_20070103.0252.LDC2009T13
857	AFP_ENG_20070103.0253.LDC2009T13
858	AFP_ENG_20070103.0254.LDC2009T13
859	AFP_ENG_20070103.0255.LDC2009T13
860	AFP_ENG_20070103.0257.LDC2009T13
861	AFP_ENG_20070103.0258.LDC2009T13
862	AFP_ENG_20070103.0260.LDC2009T13
863	AFP_ENG_20070103.0261.LDC2009T13
864	AFP_ENG_20070103.0263.LDC2009T13
865	AFP_ENG_20070103.0264.LDC2009T13
866	AFP_ENG_20070103.0265.LDC2009T13
867	AFP_ENG_20070103.0266.LDC2009T13
868	AFP_ENG_20070103.0267.LDC2009T13
869	AFP_ENG_20070103.0268.LDC2009T13
870	AFP_ENG_20070103.0269.LDC2009T13
871	AFP_ENG_20070103.0271.LDC2009T13
872	AFP_ENG_20070103.0272.LDC2009T13
873	AFP_ENG_20070103.0273.LDC2009T13
874	AFP_ENG_20070103.0274.LDC2009T13
875	AFP_ENG_20070103.0275.LDC2009T13
876	AFP_ENG_20070103.0276.LDC2009T13
877	AFP_ENG_20070103.0277.LDC2009T13
878	AFP_ENG_20070103.0278.LDC2009T13
879	AFP_ENG_20070103.0279.LDC2009T13
880	AFP_ENG_20070103.0280.LDC2009T13
881	AFP_ENG_20070103.0281.LDC2009T13
882	AFP_ENG_20070103.0283.LDC2009T13
883	AFP_ENG_20070103.0284.LDC2009T13
884	AFP_ENG_20070103.0285.LDC2009T13
885	AFP_ENG_20070103.0286.LDC2009T13
886	AFP_ENG_20070103.0287.LDC2009T13
887	AFP_ENG_20070103.0288.LDC2009T13
888	AFP_ENG_20070103.0289.LDC2009T13
889	AFP_ENG_20070103.0290.LDC2009T13
890	AFP_ENG_20070103.0292.LDC2009T13
891	AFP_ENG_20070103.0294.LDC2009T13
892	AFP_ENG_20070103.0295.LDC2009T13
893	AFP_ENG_20070103.0297.LDC2009T13
894	AFP_ENG_20070103.0298.LDC2009T13
895	AFP_ENG_20070103.0299.LDC2009T13
896	AFP_ENG_20070103.0300.LDC2009T13
897	AFP_ENG_20070103.0301.LDC2009T13
898	AFP_ENG_20070103.0303.LDC2009T13
899	AFP_ENG_20070103.0305.LDC2009T13
900	AFP_ENG_20070103.0307.LDC2009T13
901	AFP_ENG_20070103.0308.LDC2009T13
902	AFP_ENG_20070103.0310.LDC2009T13
903	AFP_ENG_20070103.0312.LDC2009T13
904	AFP_ENG_20070103.0313.LDC2009T13
905	AFP_ENG_20070103.0314.LDC2009T13
906	AFP_ENG_20070103.0315.LDC2009T13
907	AFP_ENG_20070103.0317.LDC2009T13
908	AFP_ENG_20070103.0318.LDC2009T13
909	AFP_ENG_20070103.0320.LDC2009T13
910	AFP_ENG_20070103.0321.LDC2009T13
911	AFP_ENG_20070103.0323.LDC2009T13
912	AFP_ENG_20070103.0325.LDC2009T13
913	AFP_ENG_20070103.0326.LDC2009T13
914	AFP_ENG_20070103.0328.LDC2009T13
915	AFP_ENG_20070103.0329.LDC2009T13
916	AFP_ENG_20070103.0331.LDC2009T13
917	AFP_ENG_20070103.0332.LDC2009T13
918	AFP_ENG_20070103.0333.LDC2009T13
919	AFP_ENG_20070103.0334.LDC2009T13
920	AFP_ENG_20070103.0335.LDC2009T13
921	AFP_ENG_20070103.0336.LDC2009T13
922	AFP_ENG_20070103.0338.LDC2009T13
923	AFP_ENG_20070103.0339.LDC2009T13
924	AFP_ENG_20070103.0340.LDC2009T13
925	AFP_ENG_20070103.0341.LDC2009T13
926	AFP_ENG_20070103.0342.LDC2009T13
927	AFP_ENG_20070103.0343.LDC2009T13
928	AFP_ENG_20070103.0344.LDC2009T13
929	AFP_ENG_20070103.0345.LDC2009T13
930	AFP_ENG_20070103.0346.LDC2009T13
931	AFP_ENG_20070103.0347.LDC2009T13
932	AFP_ENG_20070103.0348.LDC2009T13
933	AFP_ENG_20070103.0349.LDC2009T13
934	AFP_ENG_20070103.0350.LDC2009T13
935	AFP_ENG_20070103.0351.LDC2009T13
936	AFP_ENG_20070103.0352.LDC2009T13
937	AFP_ENG_20070103.0353.LDC2009T13
938	AFP_ENG_20070103.0354.LDC2009T13
939	AFP_ENG_20070103.0355.LDC2009T13
940	AFP_ENG_20070103.0356.LDC2009T13
941	AFP_ENG_20070103.0357.LDC2009T13
942	AFP_ENG_20070103.0358.LDC2009T13
943	AFP_ENG_20070103.0359.LDC2009T13
944	AFP_ENG_20070103.0360.LDC2009T13
945	AFP_ENG_20070103.0361.LDC2009T13
946	AFP_ENG_20070103.0363.LDC2009T13
947	AFP_ENG_20070103.0364.LDC2009T13
948	AFP_ENG_20070103.0365.LDC2009T13
949	AFP_ENG_20070103.0366.LDC2009T13
950	AFP_ENG_20070103.0367.LDC2009T13
951	AFP_ENG_20070103.0368.LDC2009T13
952	AFP_ENG_20070103.0369.LDC2009T13
953	AFP_ENG_20070103.0370.LDC2009T13
954	AFP_ENG_20070103.0371.LDC2009T13
955	AFP_ENG_20070103.0372.LDC2009T13
956	AFP_ENG_20070103.0373.LDC2009T13
957	AFP_ENG_20070103.0374.LDC2009T13
958	AFP_ENG_20070103.0375.LDC2009T13
959	AFP_ENG_20070103.0376.LDC2009T13
960	AFP_ENG_20070103.0377.LDC2009T13
961	AFP_ENG_20070103.0378.LDC2009T13
962	AFP_ENG_20070103.0379.LDC2009T13
963	AFP_ENG_20070103.0380.LDC2009T13
964	AFP_ENG_20070103.0381.LDC2009T13
965	AFP_ENG_20070103.0382.LDC2009T13
966	AFP_ENG_20070103.0383.LDC2009T13
967	AFP_ENG_20070103.0384.LDC2009T13
968	AFP_ENG_20070103.0385.LDC2009T13
969	AFP_ENG_20070103.0386.LDC2009T13
970	AFP_ENG_20070103.0387.LDC2009T13
971	AFP_ENG_20070103.0388.LDC2009T13
972	AFP_ENG_20070103.0389.LDC2009T13
973	AFP_ENG_20070103.0392.LDC2009T13
974	AFP_ENG_20070103.0393.LDC2009T13
975	AFP_ENG_20070103.0394.LDC2009T13
976	AFP_ENG_20070103.0396.LDC2009T13
977	AFP_ENG_20070103.0397.LDC2009T13
978	AFP_ENG_20070103.0398.LDC2009T13
979	AFP_ENG_20070103.0399.LDC2009T13
980	AFP_ENG_20070103.0402.LDC2009T13
981	AFP_ENG_20070103.0403.LDC2009T13
982	AFP_ENG_20070103.0404.LDC2009T13
983	AFP_ENG_20070103.0405.LDC2009T13
984	AFP_ENG_20070103.0406.LDC2009T13
985	AFP_ENG_20070103.0407.LDC2009T13
986	AFP_ENG_20070103.0409.LDC2009T13
987	AFP_ENG_20070103.0410.LDC2009T13
988	AFP_ENG_20070103.0411.LDC2009T13
989	AFP_ENG_20070103.0413.LDC2009T13
990	AFP_ENG_20070103.0414.LDC2009T13
991	AFP_ENG_20070103.0415.LDC2009T13
992	AFP_ENG_20070103.0417.LDC2009T13
993	AFP_ENG_20070103.0418.LDC2009T13
994	AFP_ENG_20070103.0419.LDC2009T13
995	AFP_ENG_20070103.0420.LDC2009T13
996	AFP_ENG_20070103.0421.LDC2009T13
997	AFP_ENG_20070103.0422.LDC2009T13
998	AFP_ENG_20070103.0423.LDC2009T13
999	AFP_ENG_20070103.0424.LDC2009T13
1000	AFP_ENG_20070103.0425.LDC2009T13
1001	AFP_ENG_20070103.0426.LDC2009T13
1002	AFP_ENG_20070103.0427.LDC2009T13
1003	AFP_ENG_20070103.0428.LDC2009T13
1004	AFP_ENG_20070103.0429.LDC2009T13
1005	AFP_ENG_20070103.0430.LDC2009T13
1006	AFP_ENG_20070103.0431.LDC2009T13
1007	AFP_ENG_20070103.0432.LDC2009T13
1008	AFP_ENG_20070103.0433.LDC2009T13
1009	AFP_ENG_20070103.0436.LDC2009T13
1010	AFP_ENG_20070103.0437.LDC2009T13
1011	AFP_ENG_20070103.0438.LDC2009T13
1012	AFP_ENG_20070103.0439.LDC2009T13
1013	AFP_ENG_20070103.0440.LDC2009T13
1014	AFP_ENG_20070103.0441.LDC2009T13
1015	AFP_ENG_20070103.0442.LDC2009T13
1016	AFP_ENG_20070103.0444.LDC2009T13
1017	AFP_ENG_20070103.0445.LDC2009T13
1018	AFP_ENG_20070103.0446.LDC2009T13
1019	AFP_ENG_20070103.0447.LDC2009T13
1020	AFP_ENG_20070103.0449.LDC2009T13
1021	AFP_ENG_20070103.0450.LDC2009T13
1022	AFP_ENG_20070103.0451.LDC2009T13
1023	AFP_ENG_20070103.0452.LDC2009T13
1024	AFP_ENG_20070103.0453.LDC2009T13
1025	AFP_ENG_20070103.0454.LDC2009T13
1026	AFP_ENG_20070103.0455.LDC2009T13
1027	AFP_ENG_20070103.0456.LDC2009T13
1028	AFP_ENG_20070103.0457.LDC2009T13
1029	AFP_ENG_20070103.0458.LDC2009T13
1030	AFP_ENG_20070103.0459.LDC2009T13
1031	AFP_ENG_20070103.0460.LDC2009T13
1032	AFP_ENG_20070103.0461.LDC2009T13
1033	AFP_ENG_20070103.0463.LDC2009T13
1034	AFP_ENG_20070103.0464.LDC2009T13
1035	AFP_ENG_20070103.0465.LDC2009T13
1036	AFP_ENG_20070103.0466.LDC2009T13
1037	AFP_ENG_20070103.0467.LDC2009T13
1038	AFP_ENG_20070103.0468.LDC2009T13
1039	AFP_ENG_20070103.0469.LDC2009T13
1040	AFP_ENG_20070103.0470.LDC2009T13
1041	AFP_ENG_20070103.0471.LDC2009T13
1042	AFP_ENG_20070103.0472.LDC2009T13
1043	AFP_ENG_20070103.0473.LDC2009T13
1044	AFP_ENG_20070103.0474.LDC2009T13
1045	AFP_ENG_20070103.0476.LDC2009T13
1046	AFP_ENG_20070103.0477.LDC2009T13
1047	AFP_ENG_20070103.0478.LDC2009T13
1048	AFP_ENG_20070103.0479.LDC2009T13
1049	AFP_ENG_20070103.0480.LDC2009T13
1050	AFP_ENG_20070103.0481.LDC2009T13
1051	AFP_ENG_20070103.0482.LDC2009T13
1052	AFP_ENG_20070103.0484.LDC2009T13
1053	AFP_ENG_20070103.0486.LDC2009T13
1054	AFP_ENG_20070103.0487.LDC2009T13
1055	AFP_ENG_20070103.0488.LDC2009T13
1056	AFP_ENG_20070103.0489.LDC2009T13
1057	AFP_ENG_20070103.0490.LDC2009T13
1058	AFP_ENG_20070103.0491.LDC2009T13
1059	AFP_ENG_20070103.0492.LDC2009T13
1060	AFP_ENG_20070103.0494.LDC2009T13
1061	AFP_ENG_20070103.0495.LDC2009T13
1062	AFP_ENG_20070103.0497.LDC2009T13
1063	AFP_ENG_20070103.0498.LDC2009T13
1064	AFP_ENG_20070103.0500.LDC2009T13
1065	AFP_ENG_20070103.0501.LDC2009T13
1066	AFP_ENG_20070103.0502.LDC2009T13
1067	AFP_ENG_20070103.0503.LDC2009T13
1068	AFP_ENG_20070103.0504.LDC2009T13
1069	AFP_ENG_20070103.0505.LDC2009T13
1070	AFP_ENG_20070103.0506.LDC2009T13
1071	AFP_ENG_20070103.0507.LDC2009T13
1072	AFP_ENG_20070103.0508.LDC2009T13
1073	AFP_ENG_20070103.0509.LDC2009T13
1074	AFP_ENG_20070103.0510.LDC2009T13
1075	AFP_ENG_20070103.0511.LDC2009T13
1076	AFP_ENG_20070103.0512.LDC2009T13
1077	AFP_ENG_20070103.0513.LDC2009T13
1078	AFP_ENG_20070103.0514.LDC2009T13
1079	AFP_ENG_20070103.0515.LDC2009T13
1080	AFP_ENG_20070103.0516.LDC2009T13
1081	AFP_ENG_20070103.0517.LDC2009T13
1082	AFP_ENG_20070103.0518.LDC2009T13
1083	AFP_ENG_20070103.0519.LDC2009T13
1084	AFP_ENG_20070103.0521.LDC2009T13
1085	AFP_ENG_20070103.0522.LDC2009T13
1086	AFP_ENG_20070103.0523.LDC2009T13
1087	AFP_ENG_20070103.0524.LDC2009T13
1088	AFP_ENG_20070103.0525.LDC2009T13
1089	AFP_ENG_20070103.0526.LDC2009T13
1090	AFP_ENG_20070103.0527.LDC2009T13
1091	AFP_ENG_20070104.0001.LDC2009T13
1092	AFP_ENG_20070104.0002.LDC2009T13
1093	AFP_ENG_20070104.0003.LDC2009T13
1094	AFP_ENG_20070104.0004.LDC2009T13
1095	AFP_ENG_20070104.0005.LDC2009T13
1096	AFP_ENG_20070104.0006.LDC2009T13
1097	AFP_ENG_20070104.0007.LDC2009T13
1098	AFP_ENG_20070104.0008.LDC2009T13
1099	AFP_ENG_20070104.0009.LDC2009T13
1100	AFP_ENG_20070104.0011.LDC2009T13
1101	AFP_ENG_20070104.0013.LDC2009T13
1102	AFP_ENG_20070104.0016.LDC2009T13
1103	AFP_ENG_20070104.0017.LDC2009T13
1104	AFP_ENG_20070104.0019.LDC2009T13
1105	AFP_ENG_20070104.0020.LDC2009T13
1106	AFP_ENG_20070104.0022.LDC2009T13
1107	AFP_ENG_20070104.0023.LDC2009T13
1108	AFP_ENG_20070104.0025.LDC2009T13
1109	AFP_ENG_20070104.0026.LDC2009T13
1110	AFP_ENG_20070104.0027.LDC2009T13
1111	AFP_ENG_20070104.0028.LDC2009T13
1112	AFP_ENG_20070104.0029.LDC2009T13
1113	AFP_ENG_20070104.0030.LDC2009T13
1114	AFP_ENG_20070104.0032.LDC2009T13
